epoch,loss_train,loss_val
1.0,4.3098344802856445,4.3231706619262695
2.0,4.214656352996826,4.26448392868042
3.0,4.125985145568848,4.224550724029541
4.0,4.013925075531006,4.066816329956055
5.0,3.8682963848114014,3.963876724243164
6.0,3.690999746322632,3.7700376510620117
7.0,3.487990617752075,3.6551501750946045
8.0,3.26995849609375,3.4287402629852295
9.0,3.0459048748016357,3.2849574089050293
10.0,2.8190455436706543,3.208348512649536
11.0,2.602142095565796,3.0228190422058105
12.0,2.390947103500366,2.7746171951293945
13.0,2.1941962242126465,2.641878128051758
14.0,2.0071287155151367,2.5049591064453125
15.0,1.837694764137268,2.3263468742370605
16.0,1.682177186012268,2.192884922027588
17.0,1.5385879278182983,2.114779233932495
18.0,1.405514121055603,2.032594680786133
19.0,1.2880663871765137,1.8679958581924438
20.0,1.1774851083755493,1.8849550485610962
21.0,1.0756709575653076,1.6857447624206543
22.0,0.9873468279838562,1.6031361818313599
23.0,0.9034234881401062,1.6047042608261108
24.0,0.8294356465339661,1.5098392963409424
25.0,0.7621347308158875,1.4869952201843262
26.0,0.6992128491401672,1.4944870471954346
27.0,0.6430930495262146,1.2877192497253418
28.0,0.5914426445960999,1.3650777339935303
29.0,0.5445252656936646,1.3005595207214355
30.0,0.5012243986129761,1.277722716331482
31.0,0.4642733037471771,1.150534987449646
32.0,0.42921581864356995,1.2788013219833374
33.0,0.39692267775535583,1.1193547248840332
34.0,0.36812707781791687,1.1354073286056519
35.0,0.34042394161224365,1.161293864250183
36.0,0.3164472281932831,1.0248384475708008
37.0,0.29506510496139526,1.0529541969299316
38.0,0.2741287648677826,1.1454418897628784
39.0,0.2551025450229645,1.0321663618087769
40.0,0.23792341351509094,1.009307622909546
41.0,0.22236394882202148,1.0504372119903564
42.0,0.2084667980670929,0.9976180791854858
43.0,0.19479407370090485,1.109480857849121
44.0,0.18258273601531982,0.921271800994873
45.0,0.17127957940101624,0.9102089405059814
46.0,0.1615617424249649,1.0380629301071167
47.0,0.15190641582012177,1.0466703176498413
48.0,0.14307589828968048,0.8891090154647827
49.0,0.13498584926128387,0.9315911531448364
50.0,0.1272680014371872,0.955248236656189
51.0,0.12017621845006943,0.9922038912773132
52.0,0.11376076936721802,1.0132559537887573
53.0,0.10822468250989914,0.9706194996833801
54.0,0.10239458084106445,0.9879949688911438
55.0,0.0972607359290123,1.1183527708053589
56.0,0.09228216856718063,0.883922815322876
57.0,0.08764562010765076,1.0663129091262817
58.0,0.08336697518825531,0.9469597935676575
59.0,0.07988645136356354,0.867174506187439
60.0,0.07540803402662277,0.868547260761261
61.0,0.07225988805294037,0.8754359483718872
62.0,0.06885701417922974,0.947368323802948
63.0,0.06602025777101517,1.0177769660949707
64.0,0.06285881251096725,1.0517148971557617
65.0,0.06038042530417442,0.8514167070388794
66.0,0.05791037902235985,0.9782348275184631
67.0,0.05535714700818062,0.8716027140617371
68.0,0.05320929363369942,0.8749288320541382
69.0,0.05110440403223038,0.8767093420028687
70.0,0.04920056089758873,0.8765833377838135
71.0,0.04705831781029701,1.040675163269043
72.0,0.04518699273467064,0.8939181566238403
73.0,0.04362873360514641,0.9430182576179504
74.0,0.041900333017110825,0.9635183215141296
75.0,0.04053997993469238,0.8496959805488586
76.0,0.039156146347522736,0.9732005000114441
77.0,0.037747688591480255,0.7982334494590759
78.0,0.03639088571071625,1.024568796157837
79.0,0.03495953977108002,0.8335040807723999
80.0,0.03389576077461243,0.9802735447883606
81.0,0.032755643129348755,0.9412019848823547
82.0,0.031676217913627625,0.8582864999771118
83.0,0.03065180778503418,0.9195371270179749
84.0,0.029767215251922607,0.9033012986183167
85.0,0.028724318370223045,0.9709968566894531
86.0,0.027884945273399353,0.886379063129425
87.0,0.02707190252840519,0.9016825556755066
88.0,0.02617577090859413,0.8887457847595215
89.0,0.025511136278510094,0.9897781014442444
90.0,0.024766208603978157,0.7917320132255554
91.0,0.02398386411368847,0.8895493745803833
92.0,0.023325899615883827,0.9746053814888
93.0,0.02250961773097515,0.893923282623291
94.0,0.021931419149041176,0.9454059600830078
95.0,0.021386390551924706,0.9556449055671692
96.0,0.020730644464492798,0.8573518395423889
97.0,0.02013351581990719,0.8060767650604248
98.0,0.01972413994371891,0.9196776151657104
99.0,0.019180599600076675,0.8022021651268005
100.0,0.01869320496916771,0.9185928106307983
101.0,0.01850280910730362,0.9808237552642822
102.0,0.018077706918120384,0.836927592754364
103.0,0.01744573749601841,1.0713235139846802
104.0,0.016732729971408844,0.8834215402603149
105.0,0.016273153945803642,0.8597409129142761
106.0,0.015934979543089867,0.9132296442985535
107.0,0.01554291881620884,0.7955858111381531
108.0,0.015175893902778625,0.8502770066261292
109.0,0.014781064353883266,0.8563160300254822
110.0,0.014466608874499798,0.9821525812149048
111.0,0.014315107837319374,0.9566071629524231
112.0,0.013734020292758942,0.9000095129013062
113.0,0.013569732196629047,0.8976982831954956
114.0,0.013183901086449623,0.7961671352386475
115.0,0.01296865101903677,0.9342921376228333
116.0,0.012560928240418434,0.9349218606948853
117.0,0.012239485047757626,1.0048511028289795
118.0,0.011988065205514431,0.9398261904716492
119.0,0.011833535507321358,0.8721731305122375
120.0,0.01165714766830206,0.9101698398590088
121.0,0.011227610521018505,0.9456003904342651
122.0,0.011013145558536053,0.9902313947677612
123.0,0.0107275964692235,0.8773866295814514
124.0,0.010575822554528713,0.8501824736595154
125.0,0.010378732345998287,0.8156782388687134
126.0,0.01011983584612608,0.9069733619689941
127.0,0.009935380890965462,0.8015716671943665
128.0,0.009691978804767132,0.8570096492767334
129.0,0.009490551427006721,1.0251051187515259
130.0,0.00931380596011877,0.9059396386146545
131.0,0.009090229868888855,0.8156019449234009
132.0,0.009001301601529121,0.8713632822036743
133.0,0.008822860196232796,0.8525081872940063
134.0,0.008582361042499542,1.0095282793045044
135.0,0.008417381905019283,0.8833044767379761
136.0,0.008307226933538914,0.9036504626274109
137.0,0.00799878966063261,0.8720194697380066
138.0,0.008260996080935001,0.9017058610916138
139.0,0.008053169585764408,0.8439251780509949
140.0,0.007644443307071924,0.8267532587051392
141.0,0.007576522417366505,0.8918671607971191
142.0,0.007370987441390753,1.1263649463653564
143.0,0.007309436798095703,0.9131811857223511
144.0,0.007108289748430252,0.8932806849479675
145.0,0.007069896440953016,0.814842164516449
146.0,0.006891787983477116,0.8115389943122864
147.0,0.0067186723463237286,0.9204305410385132
148.0,0.006560433190315962,0.974531352519989
149.0,0.0064719668589532375,1.0086145401000977
150.0,0.006488264538347721,1.078110933303833
151.0,0.006256068591028452,0.9359951615333557
152.0,0.006343625485897064,0.9884316921234131
153.0,0.006587448995560408,0.9461880922317505
154.0,0.00597637752071023,0.9432759881019592
155.0,0.005963148083537817,1.008423924446106
156.0,0.005709429271519184,0.7976775765419006
157.0,0.0056717474944889545,0.8835085034370422
158.0,0.005558430682867765,0.9014994502067566
159.0,0.005446010269224644,0.8598262667655945
160.0,0.005352492909878492,0.9872934222221375
161.0,0.005265949293971062,0.9337791204452515
162.0,0.005218837410211563,0.84920734167099
163.0,0.005208250135183334,0.9411233067512512
164.0,0.005003643687814474,0.9234616756439209
165.0,0.004973391070961952,0.9272865056991577
166.0,0.005052908323705196,0.9210958480834961
167.0,0.004889282863587141,1.0647658109664917
168.0,0.004681686405092478,0.8732266426086426
169.0,0.004625903442502022,0.9139562845230103
170.0,0.0045759547501802444,0.8400632739067078
171.0,0.00447544502094388,0.9146891832351685
172.0,0.004444572608917952,0.9333621263504028
173.0,0.004356085788458586,0.8021259903907776
174.0,0.004290803801268339,0.8088585734367371
175.0,0.004225090611726046,0.9949033856391907
176.0,0.00416341470554471,0.9177789688110352
177.0,0.00410356605425477,0.8543664813041687
178.0,0.004143399652093649,0.9594886302947998
179.0,0.003986569587141275,0.8052190542221069
180.0,0.003988398239016533,0.9691125750541687
181.0,0.003959480673074722,1.107848882675171
182.0,0.0038301043678075075,0.9670019149780273
183.0,0.0037231959868222475,0.949277400970459
184.0,0.0036829460877925158,0.9348984956741333
185.0,0.0036209796089679003,0.9067193269729614
186.0,0.0036541230510920286,0.8715342283248901
187.0,0.003496351419016719,0.9133286476135254
188.0,0.0035255502443760633,0.8826533555984497
189.0,0.0034186297561973333,0.8845498561859131
190.0,0.0033589762169867754,0.8803769946098328
191.0,0.003327357117086649,1.0026168823242188
192.0,0.003261877689510584,0.9330525994300842
193.0,0.003209060523658991,0.9145170450210571
194.0,0.0031717524398118258,0.9915406703948975
195.0,0.0030919124837964773,0.8347143530845642
