epoch,loss_train,loss_val
1.0,4.291060447692871,4.220852851867676
2.0,4.091014862060547,4.051242351531982
3.0,3.754817247390747,3.561160087585449
4.0,3.2802319526672363,3.176130771636963
5.0,2.820810556411743,2.6849656105041504
6.0,2.4108033180236816,2.4048244953155518
7.0,2.0548818111419678,2.1272497177124023
8.0,1.7675522565841675,1.819911003112793
9.0,1.5328432321548462,1.6185600757598877
10.0,1.3353731632232666,1.4322361946105957
11.0,1.1703304052352905,1.316227912902832
12.0,1.0191024541854858,1.165045976638794
13.0,0.9003376364707947,1.0588963031768799
14.0,0.7985196113586426,0.9334869980812073
15.0,0.7037011981010437,1.0250978469848633
16.0,0.6286401748657227,0.8278195858001709
17.0,0.5619978904724121,0.7994442582130432
18.0,0.5010951161384583,0.7416698336601257
19.0,0.4529060423374176,0.6859936118125916
20.0,0.4126785695552826,0.7493236064910889
21.0,0.368994802236557,0.6615117788314819
22.0,0.33607885241508484,0.6213777661323547
23.0,0.3060331642627716,0.5958032011985779
24.0,0.28403934836387634,0.616169810295105
25.0,0.2594936788082123,0.5779421925544739
26.0,0.23807942867279053,0.5709114670753479
27.0,0.21731412410736084,0.5989649295806885
28.0,0.19535613059997559,0.5199334025382996
29.0,0.17653918266296387,0.4996180534362793
30.0,0.16444334387779236,0.5138867497444153
31.0,0.14933760464191437,0.4956571161746979
32.0,0.13691307604312897,0.49139976501464844
33.0,0.12707243859767914,0.5575497150421143
34.0,0.1157018318772316,0.67799311876297
35.0,0.10777115821838379,0.5313953161239624
36.0,0.1000446081161499,0.5079134702682495
37.0,0.09224336594343185,0.4979301989078522
38.0,0.08552522957324982,0.4881983995437622
39.0,0.0803302600979805,0.6256154775619507
40.0,0.07522320002317429,0.773141086101532
41.0,0.07264237105846405,0.5030271410942078
42.0,0.07139408588409424,0.6190351247787476
43.0,0.08342977613210678,0.48457640409469604
44.0,0.08007153123617172,0.5583438873291016
45.0,0.07107070088386536,0.45419007539749146
46.0,0.05897250771522522,0.5120415091514587
47.0,0.052853893488645554,0.49412354826927185
48.0,0.04670020937919617,0.440992146730423
49.0,0.04282219707965851,0.4600389003753662
50.0,0.04001259431242943,0.4767383635044098
51.0,0.0382869653403759,0.5536845922470093
52.0,0.03570857644081116,0.6223429441452026
53.0,0.0338345542550087,0.5426227450370789
54.0,0.03194804862141609,0.47140347957611084
55.0,0.0306253619492054,0.49115198850631714
56.0,0.028954584151506424,0.4848083555698395
57.0,0.02752622775733471,0.5054468512535095
58.0,0.02629281021654606,0.5055863857269287
59.0,0.025226885452866554,0.5316681265830994
60.0,0.023856712505221367,0.7262386083602905
61.0,0.022779429331421852,0.576049268245697
62.0,0.021872593089938164,0.5935412645339966
63.0,0.02099316567182541,0.46221932768821716
64.0,0.020135141909122467,0.5403807759284973
65.0,0.019433381035923958,0.46438518166542053
66.0,0.01853143982589245,0.5216884016990662
67.0,0.017867041751742363,0.48240047693252563
68.0,0.017457731068134308,0.46813616156578064
69.0,0.016953425481915474,0.5105759501457214
70.0,0.016115441918373108,0.5122700929641724
71.0,0.015261108055710793,0.46170738339424133
72.0,0.015001608990132809,0.4652596116065979
73.0,0.014456133358180523,0.4875355660915375
74.0,0.013774354942142963,0.47416186332702637
75.0,0.013262231834232807,0.5516595840454102
76.0,0.012892077676951885,0.5005754232406616
77.0,0.012503959238529205,0.48726657032966614
