epoch,loss_train,loss_val
1.0,22.932353973388672,21.48429298400879
2.0,21.466890335083008,21.424514770507812
3.0,21.35266876220703,21.380111694335938
4.0,21.270647048950195,21.40336799621582
5.0,21.21272850036621,21.205219268798828
6.0,21.131284713745117,21.077125549316406
7.0,21.06446075439453,20.92671012878418
8.0,21.028879165649414,21.08388900756836
9.0,20.951391220092773,20.862314224243164
10.0,20.85835075378418,20.863826751708984
11.0,20.816268920898438,20.852828979492188
12.0,20.692113876342773,20.760887145996094
13.0,20.672500610351562,20.822341918945312
14.0,20.53398895263672,20.72600746154785
15.0,20.481229782104492,20.65976333618164
16.0,20.451717376708984,20.530887603759766
17.0,20.28329086303711,20.36023712158203
18.0,20.227333068847656,20.475061416625977
19.0,20.17867660522461,20.44845199584961
20.0,20.09446144104004,20.35080909729004
21.0,20.04164695739746,20.273134231567383
22.0,19.953208923339844,20.25396156311035
23.0,19.837596893310547,20.03567123413086
24.0,19.802968978881836,20.099157333374023
25.0,19.654916763305664,20.054941177368164
26.0,19.64741325378418,19.939626693725586
27.0,19.579795837402344,19.84330177307129
28.0,19.540340423583984,19.859107971191406
29.0,19.452573776245117,19.746980667114258
30.0,19.35011100769043,19.72858428955078
31.0,19.294565200805664,19.683786392211914
32.0,19.200862884521484,19.573823928833008
33.0,19.119760513305664,19.638795852661133
34.0,19.071937561035156,19.38729476928711
35.0,18.98178482055664,19.466035842895508
36.0,18.929061889648438,19.35475730895996
37.0,18.86215591430664,19.225786209106445
38.0,18.83892250061035,19.318347930908203
39.0,18.700634002685547,19.248109817504883
40.0,18.674209594726562,19.203691482543945
41.0,18.564241409301758,19.083675384521484
42.0,18.48806381225586,19.07581901550293
43.0,18.439037322998047,18.931795120239258
44.0,18.38863754272461,18.913345336914062
45.0,18.306867599487305,18.690237045288086
46.0,18.21245002746582,18.94048309326172
47.0,18.16666030883789,18.75407600402832
48.0,18.139564514160156,18.6956729888916
49.0,18.001466751098633,18.691389083862305
50.0,17.987581253051758,18.63593101501465
51.0,17.881933212280273,18.55604362487793
52.0,17.804386138916016,18.530385971069336
53.0,17.73836326599121,18.572486877441406
54.0,17.665311813354492,18.456832885742188
55.0,17.623544692993164,18.42536735534668
56.0,17.54271697998047,18.4038143157959
57.0,17.45810890197754,18.308948516845703
58.0,17.410932540893555,18.435489654541016
59.0,17.327919006347656,18.28675079345703
