epoch,loss_train,loss_val
1.0,4.295022010803223,4.271836757659912
2.0,4.068972587585449,4.134010314941406
3.0,3.86578369140625,3.967660903930664
4.0,3.63797926902771,3.832237958908081
5.0,3.3823564052581787,3.607304573059082
6.0,3.1109960079193115,3.383326530456543
7.0,2.8307464122772217,3.146672010421753
8.0,2.5553746223449707,3.055769443511963
9.0,2.2857367992401123,2.804436683654785
10.0,2.030259847640991,2.6755776405334473
11.0,1.7975664138793945,2.4337949752807617
12.0,1.5838967561721802,2.3481364250183105
13.0,1.3952038288116455,2.163923740386963
14.0,1.2280519008636475,2.0321011543273926
15.0,1.0774877071380615,1.8630067110061646
16.0,0.9449563026428223,1.8198871612548828
17.0,0.833095371723175,1.75627863407135
18.0,0.7341331243515015,1.6663696765899658
19.0,0.6473270654678345,1.5539625883102417
20.0,0.5728229880332947,1.6273462772369385
21.0,0.5072079300880432,1.5033015012741089
22.0,0.45073625445365906,1.5370701551437378
23.0,0.40288016200065613,1.4711410999298096
24.0,0.3600173890590668,1.4188745021820068
25.0,0.32209670543670654,1.4595707654953003
26.0,0.29002127051353455,1.4399603605270386
27.0,0.2611467242240906,1.4083155393600464
28.0,0.2361583262681961,1.4818336963653564
29.0,0.21468029916286469,1.242828607559204
30.0,0.19507984817028046,1.284162998199463
31.0,0.1782379448413849,1.3006954193115234
32.0,0.16394732892513275,1.278461217880249
33.0,0.15005533397197723,1.1619948148727417
34.0,0.1382567286491394,1.2535998821258545
35.0,0.12768709659576416,1.346704363822937
36.0,0.11840375512838364,1.118553638458252
37.0,0.10960932075977325,1.4007750749588013
38.0,0.10218419134616852,1.2837486267089844
39.0,0.09527993947267532,1.2810897827148438
40.0,0.08899625390768051,1.2922379970550537
41.0,0.08335213363170624,1.1888092756271362
42.0,0.07820188254117966,1.193450927734375
43.0,0.07362190634012222,1.2933157682418823
44.0,0.06924082338809967,1.1288501024246216
45.0,0.06531807780265808,1.250751256942749
46.0,0.061783041805028915,1.1396175622940063
47.0,0.0583905391395092,1.2108168601989746
48.0,0.055332738906145096,1.1893703937530518
49.0,0.05250436067581177,1.1934294700622559
50.0,0.049982950091362,1.2092872858047485
51.0,0.047588132321834564,1.2886492013931274
52.0,0.04550623521208763,1.1931672096252441
53.0,0.04344022274017334,1.0804470777511597
54.0,0.04136372730135918,1.1361607313156128
55.0,0.03971109539270401,1.2574388980865479
56.0,0.03781385347247124,1.0354615449905396
57.0,0.03627339377999306,1.189623236656189
58.0,0.03496457636356354,1.1172270774841309
59.0,0.03348420187830925,1.2796719074249268
60.0,0.03199003264307976,1.0657880306243896
61.0,0.030836239457130432,1.0544970035552979
62.0,0.029606172814965248,1.1810859441757202
63.0,0.028682870790362358,1.0507948398590088
64.0,0.02753816545009613,1.2730978727340698
65.0,0.02652413211762905,1.1449089050292969
66.0,0.025627166032791138,1.1926237344741821
67.0,0.024782920256257057,1.0629044771194458
68.0,0.023896049708127975,1.0918397903442383
69.0,0.023127496242523193,1.1015979051589966
70.0,0.022372834384441376,1.1682051420211792
71.0,0.021709535270929337,1.107884168624878
72.0,0.021055471152067184,1.294645071029663
73.0,0.020261483266949654,1.0615404844284058
74.0,0.01964389905333519,1.2240180969238281
75.0,0.019201789051294327,1.031034231185913
76.0,0.018477916717529297,1.0100271701812744
77.0,0.01794489286839962,1.0224403142929077
78.0,0.017461953684687614,1.1387792825698853
79.0,0.01691051386296749,1.0227707624435425
80.0,0.016435706987977028,1.1344789266586304
81.0,0.016009658575057983,1.0780327320098877
82.0,0.015556883998215199,1.2955363988876343
83.0,0.015168614685535431,1.0609115362167358
84.0,0.014870988205075264,1.1472647190093994
85.0,0.014397389255464077,1.1693581342697144
86.0,0.013993635773658752,1.220054030418396
87.0,0.013659401796758175,1.1026175022125244
88.0,0.013219152577221394,1.0703538656234741
89.0,0.013002321124076843,1.1645543575286865
90.0,0.012817338109016418,1.3623727560043335
91.0,0.012291439808905125,1.0870139598846436
92.0,0.012215985916554928,1.1692111492156982
93.0,0.011715873144567013,1.0254299640655518
94.0,0.01144232228398323,1.122807502746582
95.0,0.011164753697812557,1.098960280418396
96.0,0.010898420587182045,1.221203088760376
97.0,0.01062245573848486,1.1106680631637573
98.0,0.010417493991553783,1.0320568084716797
99.0,0.010218258015811443,1.216111421585083
100.0,0.009950632229447365,1.165174961090088
101.0,0.009792180731892586,1.1609114408493042
102.0,0.009463959373533726,1.1278146505355835
103.0,0.009294132702052593,1.084782600402832
104.0,0.009106259793043137,1.0186442136764526
105.0,0.008958754129707813,1.1393930912017822
106.0,0.008710226975381374,0.9811973571777344
107.0,0.00858875922858715,1.1365368366241455
108.0,0.008353793993592262,1.0634163618087769
109.0,0.008224149234592915,1.0626099109649658
110.0,0.007972699590027332,1.004215121269226
111.0,0.007885586470365524,1.278851866722107
112.0,0.007708518300205469,1.062017798423767
113.0,0.007538140751421452,0.9960907697677612
114.0,0.0075331032276153564,1.198184847831726
115.0,0.007254471071064472,1.078716516494751
116.0,0.007129620295017958,1.0743153095245361
117.0,0.007012326270341873,1.2048637866973877
118.0,0.007019204553216696,1.1781069040298462
119.0,0.006669053342193365,1.0107898712158203
120.0,0.006731398403644562,1.1158255338668823
121.0,0.006446031387895346,1.037278175354004
122.0,0.0063162329606711864,1.1886850595474243
123.0,0.006181504111737013,1.0364480018615723
124.0,0.006119961850345135,1.104020595550537
125.0,0.006078575272113085,1.1134147644042969
126.0,0.0060193189419806,1.2408268451690674
127.0,0.005760003812611103,0.9925366044044495
128.0,0.005716443993151188,1.1311616897583008
129.0,0.005571878980845213,1.074120283126831
130.0,0.005450264550745487,1.1252479553222656
